ID,y
7121,103.04039
7123,103.56493
7124,94.71618
7127,106.90586
7131,104.81742
7132,92.63164
7133,97.43061
7134,109.03245
7135,91.15741
7136,110.152405
7137,95.16596
7141,95.53293
7144,106.47134
7147,104.26986
7148,97.38355
7150,97.332565
7151,92.50981
7152,105.54147
7154,94.83824
7156,95.86997
7157,106.113495
7159,117.878105
7161,100.69459
7163,97.30834
7164,100.48333
7167,78.396774
7169,101.91399
7170,94.44707
7173,95.973434
7174,107.15975
7177,109.54354
7178,103.61326
7179,97.631424
7180,79.91187
7181,109.93086
7182,92.402016
7184,96.33401
7185,112.96725
7186,92.76604
7187,116.90673
7188,92.882065
7189,108.359856
7191,103.36446
7193,108.45231
7197,97.77511
7199,95.7848
7200,110.542465
7201,91.15741
7204,93.28163
7207,111.862465
7209,111.01046
7210,93.4846
7211,99.15865
7213,95.9625
7214,112.27772
7216,111.556404
7217,94.30073
7220,108.21939
7224,108.9003
7225,92.90983
7226,111.556404
7227,94.68659
7234,112.96725
7236,82.5133
7239,109.30136
7240,91.98808
7242,114.67895
7244,105.195496
7245,89.87449
7247,97.50988
7248,93.89172
7249,117.6127
7250,112.413086
7251,99.723885
7252,109.70935
7253,78.23769
7256,93.10424
7260,96.661514
7261,112.16941
7264,101.30788
7269,111.56373
7270,91.34452
7273,105.8186
7279,93.850586
7281,111.53358
7284,95.620056
7285,112.13566
7286,117.903755
7287,92.96424
7289,96.22799
7292,90.91083
7293,111.829
7296,99.64385
7297,111.56533
7298,95.29307
7299,113.51877
7301,103.88362
7304,107.33507
7306,108.98474
7308,96.22799
7309,96.92173
7312,91.18811
7313,78.23769
7314,96.730515
7316,93.5656
7319,110.84497
7321,111.9649
7323,98.28672
7324,103.09836
7325,95.423744
7328,95.856026
7330,77.057465
7334,95.7239
7337,112.80485
7338,103.21967
7339,95.60712
7341,93.021736
7342,112.48798
7344,103.759544
7345,103.109886
7347,108.329056
7349,111.53358
7350,95.294716
7353,102.672386
7355,111.07354
7356,94.25616
7357,115.90515
7358,102.94976
7360,95.732704
7363,100.301125
7364,94.445145
7366,105.87845
7368,92.68231
7369,108.66147
7370,96.55405
7373,94.36236
7374,101.27506
7375,98.05242
7377,93.878235
7379,97.988
7380,119.35626
7382,100.34906
7383,92.39837
7385,108.143425
7386,103.3716
7391,95.18855
7394,94.28121
7396,112.413086
7397,94.20521
7399,99.848854
7400,104.833725
7403,78.57375
7405,111.15819
7408,106.73693
7414,108.96928
7416,97.45981
7417,93.86359
7419,94.08623
7420,104.78063
7421,96.13041
7422,94.02221
7423,97.05841
7425,77.23774
7430,101.406334
7432,96.05313
7433,101.91616
7434,104.648895
7436,109.206696
7437,93.34359
7438,108.14026
7440,101.457306
7441,92.58436
7442,110.865326
7445,94.53686
7446,96.125946
7448,110.34148
7450,97.244156
7451,93.35267
7454,103.27883
7455,102.78239
7457,106.71429
7459,95.95685
7462,93.91975
7464,93.35267
7465,102.234566
7466,95.29424
7467,107.12067
7469,103.10888
7472,96.09891
7473,108.202965
7479,95.7239
7480,107.9102
7484,103.41243
7491,93.5398
7494,99.50796
7495,97.771454
7501,98.53307
7503,92.42076
7504,107.42358
7505,97.70132
7508,110.95093
7509,90.85915
7510,78.23769
7511,111.63458
7515,97.93966
7516,101.998886
7517,95.28862
7518,103.50163
7519,94.015015
7521,97.25574
7522,106.39967
7524,99.360916
7526,105.84631
7527,94.211296
7528,103.851166
7529,92.351746
7534,106.06573
7537,106.94987
7538,97.20906
7540,106.077385
7541,110.95093
7545,114.259415
7551,111.90545
7553,94.83972
7554,101.81343
7555,95.56066
7561,111.416214
7562,95.344666
7564,97.6632
7565,101.009926
7566,93.5353
7567,106.66833
7569,101.247505
7570,95.68333
7571,116.53565
7572,102.703476
7574,99.71197
7578,109.516815
7579,93.65978
7586,93.23043
7587,87.64217
7590,92.74369
7593,108.202965
7594,102.91908
7595,93.5353
7600,96.73771
7601,79.96597
7602,93.75043
7603,112.371826
7604,96.997505
7606,100.01489
7608,112.41572
7613,78.68843
7615,109.27336
7616,109.206696
7617,113.050385
7618,94.211296
7619,107.58798
7622,106.95705
7623,103.86268
7624,97.258934
7625,99.21288
7626,94.349724
7627,103.04537
7628,77.67204
7631,104.33
7632,106.94824
7633,94.06331
7634,106.56323
7635,93.64595
7636,112.11532
7637,112.11532
7639,92.76558
7640,77.41195
7644,110.542465
7645,93.9884
7648,104.727745
7649,96.54853
7650,109.088356
7652,102.234566
7653,92.04202
7655,94.86004
7659,110.0586
7662,96.36997
7664,100.88845
7666,97.42379
7668,101.72664
7669,107.41134
7670,97.50065
7672,101.630974
7673,109.68476
7678,96.06717
7679,78.20927
7680,102.25353
7683,93.74826
7685,117.903755
7688,93.53716
7690,108.85257
7692,93.13784
7693,91.40284
7695,112.80485
7696,98.73511
7698,96.38697
7699,109.24308
7702,92.22235
7703,111.90475
7704,96.54853
7707,111.63458
7713,78.72852
7715,103.62985
7717,109.894905
7718,100.3044
7719,104.010376
7721,106.4604
7722,102.36972
7725,100.56907
7727,100.29002
7730,79.94482
7733,92.18837
7735,102.599174
7740,111.90475
7741,110.199814
7742,91.7664
7744,98.33501
7747,94.58948
7750,77.23774
7752,107.826035
7754,107.14827
7756,104.939514
7757,96.91585
7758,101.7042
7760,102.25353
7761,92.737305
7763,106.40965
7765,93.81142
7767,112.11532
7768,92.58185
7771,92.59609
7773,99.129974
7774,97.96958
7776,97.91745
7779,91.81074
7783,93.735825
7786,97.76105
7787,102.09966
7789,94.274536
7791,92.48835
7793,102.85225
7794,99.931816
7795,93.97776
7799,78.68843
7800,101.52619
7802,102.79671
7805,99.588905
7807,100.700035
7808,94.98963
7811,109.530716
7817,109.10035
7818,106.94824
7819,92.22297
7822,92.68987
7823,112.03431
7825,110.65381
7828,96.90897
7832,96.74539
7833,80.53455
7834,103.18902
7835,96.32688
7837,97.12485
7840,97.478645
7842,95.73684
7843,117.16474
7844,92.39699
7846,92.737305
7850,96.94781
7853,109.84677
7855,112.65774
7858,95.73185
7863,112.23102
7865,110.26237
7866,100.26014
7868,96.05855
7869,109.7084
7871,78.396774
7872,102.885826
7874,100.64337
7877,109.41878
7878,94.25594
7879,104.66676
7881,95.87428
7883,93.19401
7885,97.444176
7886,94.83972
7889,95.07985
7890,109.59733
7891,95.65817
7893,97.32634
7894,103.67689
7896,109.088356
7898,106.2337
7901,95.0619
7902,108.329056
7904,105.2066
7905,95.93061
7906,102.90413
7909,94.64341
7910,105.43883
7913,96.7158
7918,110.20914
7919,91.06891
7923,92.75166
7925,92.159836
7927,92.03653
7930,97.242165
7932,98.81572
7933,95.12188
7935,96.130615
7939,105.86161
7942,99.34948
7943,103.71876
7945,99.16254
7946,92.68231
7948,100.72831
7949,107.530945
7950,93.11667
7951,112.11532
7955,104.00789
7959,95.23314
7960,111.90475
7961,96.43429
7962,104.2132
7964,98.17307
7965,96.49325
7966,110.542465
7967,103.867035
7968,101.27554
7971,110.248
7974,91.06891
7976,102.25251
7978,108.992516
7982,111.90475
7983,95.40965
7984,103.713356
7986,93.505424
7989,107.530945
7991,108.329056
7992,106.71487
7993,103.55898
7994,110.389175
7995,96.74539
7997,94.77636
7998,103.713356
7999,109.10035
8002,90.89456
8007,100.56693
8009,101.55258
8011,94.810844
8013,101.94319
8015,105.702324
8017,111.11222
8019,117.5887
8023,95.29198
8024,112.48798
8026,109.72288
8027,94.1985
8029,96.85643
8030,103.5168
8031,94.98651
8033,103.269226
8035,99.106636
8036,113.58233
8039,108.313286
8042,90.057236
8044,92.42602
8046,78.54191
8048,113.47974
8049,95.93061
8050,105.5115
8053,97.29298
8054,99.30171
8059,96.28919
8061,93.785164
8062,109.538185
8064,104.405785
8066,104.64434
8067,96.95611
8068,95.817505
8070,97.70101
8071,111.84645
8072,97.0368
8076,96.80421
8080,92.23421
8081,109.79637
8084,103.46093
8087,102.94241
8089,91.6171
8090,118.33683
8091,103.5144
8094,114.19197
8100,92.55847
8101,92.950294
8110,96.11557
8111,108.329056
8112,94.63454
8115,104.17393
8116,100.73776
8118,104.405785
8121,118.411995
8125,111.7651
8127,105.8175
8128,97.68246
8129,108.39514
8131,99.30013
8138,97.53885
8139,104.50778
8140,94.61598
8141,99.129974
8142,116.79242
8143,108.77136
8145,109.72288
8146,91.96955
8148,110.30724
8153,111.05557
8154,91.25815
8155,107.53788
8161,96.26431
8162,107.88156
8163,90.85915
8166,111.37692
8168,111.03144
8170,97.8776
8172,108.45231
8173,91.807594
8176,105.19557
8179,100.10945
8181,93.761894
8182,117.84557
8184,111.44655
8190,102.25353
8191,94.65246
8194,103.31408
8196,109.65243
8198,106.4637
8199,110.79797
8201,111.08595
8202,95.1495
8207,95.44289
8208,109.39171
8211,113.65255
8214,110.61158
8217,97.4686
8218,99.36992
8222,94.73468
8229,107.01231
8231,95.33601
8233,95.43337
8236,92.754845
8238,107.404076
8240,100.64488
8243,98.75018
8246,99.176056
8250,96.33951
8254,104.97132
8256,77.04325
8257,99.94553
8258,98.23366
8260,95.56307
8261,104.6772
8263,113.332146
8264,96.16283
8267,104.95471
8268,93.51909
8271,96.928955
8272,109.39171
8275,95.69422
8276,94.73777
8277,107.96154
8278,116.915924
8279,94.148865
8280,108.89024
8281,99.97182
8282,99.22455
8287,111.624405
8288,92.09796
8289,112.95155
8294,101.70328
8296,99.87129
8299,104.25247
8302,103.17693
8308,109.905624
8314,107.486725
8315,103.50427
8316,106.82288
8317,98.33786
8319,106.37413
8320,94.228806
8321,117.67847
8323,93.624054
8325,96.37913
8326,110.70889
8328,110.04909
8330,104.25408
8331,95.45683
8332,108.00725
8334,93.66115
8338,91.84846
8339,93.96638
8341,99.437454
8345,110.43741
8346,96.26236
8347,107.72342
8349,95.51876
8351,97.80472
8352,108.75487
8353,110.04909
8355,108.36625
8358,110.84816
8359,98.39572
8360,95.42186
8361,106.94644
8363,98.753525
8364,95.97535
8365,98.11001
8366,108.90485
8370,104.423035
8372,98.10774
8376,98.419586
8377,107.0943
8379,108.96161
8380,94.31297
8381,108.94913
8386,91.218285
8388,104.260864
8389,94.407
8391,106.81387
8394,104.97132
8396,108.25714
8398,101.25145
8400,111.07795
8401,95.280304
8404,99.437454
8407,96.312935
8408,115.290016
8409,110.04909
8410,109.721886
8411,100.37293
8413,99.080444
8414,106.91911
8416,96.679794
